Data;Abertura;Máxima;Mínima;Fechamento;Compra;Venda
07/08/2015;50013,41;50013,41;48511,68;48577,32;0;0
06/08/2015;50279,64;50534,18;49623,61;50011,32;0;0
05/08/2015;50066,85;50852,53;50066,85;50287,27;0;0
04/08/2015;50137,62;50574,01;49826,74;50058,49;1;0
03/08/2015;50866,92;50866,92;50053,82;50138,05;1;0
31/07/2015;49897,4;50894,51;49892,29;50864,77;1;0
30/07/2015;50245,14;50644,62;49612,04;49897,4;1;0
29/07/2015;49601,91;50332,57;49421,7;50245,14;1;0
28/07/2015;48740,25;49871,17;48740,25;49601,6;1;0
27/07/2015;49245,85;49298,39;48639,95;48735,54;1;0
24/07/2015;49804,29;49831,46;48624,14;49245,85;1;0
23/07/2015;50915,79;51063,48;49668,23;49806,63;1;0
22/07/2015;51473,92;51473,92;50592,47;50915,79;1;0
21/07/2015;51603,33;51997,68;51244,05;51474,28;1;0
20/07/2015;52341,42;52423,68;51525,45;51600,08;1;0
17/07/2015;53069,75;53310,2;52221,14;52341,8;1;0
16/07/2015;52902,28;53416,98;52713,87;53069,75;1;0
15/07/2015;53239,18;53333,82;52790,46;52902,28;1;0
14/07/2015;53119,47;53415,87;52652,75;53239,18;1;0
13/07/2015;52590,72;53163,57;52590,72;53119,47;1;0
10/07/2015;51782,26;52785,52;51782,26;52590,72;1;0
08/07/2015;52343,39;52467,52;51574,12;51781,75;1;0
07/07/2015;52148,89;52387,82;51129,79;52343,71;1;0
06/07/2015;52510,51;52678,52;51682,82;52149,37;0;0
03/07/2015;53105,61;53105,61;52370,32;52519,41;0;0
02/07/2015;52757,72;53356,61;52757,72;53106,19;0;0
01/07/2015;53080,88;53456,41;52603,38;52757,54;0;0
30/06/2015;53014,21;53345,15;52812,5;53080,88;0;0
29/06/2015;54012,65;54012,65;52647,35;53014,21;0;0
26/06/2015;53181,02;54076,05;53150,52;54016,97;0;0
25/06/2015;53840,4;53840,4;52879,4;53175,67;0;0
24/06/2015;53772,43;54236,28;53628,09;53842,54;1;0
23/06/2015;53864,79;54360,8;53772,43;53772,43;1;0
22/06/2015;53750,07;54341,55;53655,41;53863,68;1;0
19/06/2015;54236,08;54236,08;53479,43;53749,41;1;0
18/06/2015;53251,15;54351,87;53213,64;54238,59;2;0
17/06/2015;53697,73;53755,11;52965,07;53248,54;2;0
16/06/2015;53143,75;53968,99;53106,92;53702,15;2;0
15/06/2015;53338,14;53338,14;52548,2;53137,53;2;0
12/06/2015;53689,17;53689,17;53032,88;53347,53;2;0
11/06/2015;53876,45;54270,8;53443,54;53688,52;2;0
10/06/2015;52817,46;54102,19;52817,46;53876,45;2;0
09/06/2015;52809,64;53292,41;52687,89;52815,99;2;0
08/06/2015;52974,73;53324,57;52809,64;52809,64;2;0
05/06/2015;53517,6;53517,6;52808,05;52973,38;2;0
03/06/2015;54253,75;54253,75;53462,34;53522,91;2;0
02/06/2015;53035,02;54236,43;53035,02;54236,43;2;1
01/06/2015;52752,91;53232,93;52665,81;53031,32;2;1
29/05/2015;53974,26;53974,26;52760,48;52760,48;2;1
28/05/2015;54230,41;54230,41;53363,08;53976,28;2;1
27/05/2015;53630,62;54292,52;53135,89;54236,25;2;1
26/05/2015;54609,25;54609,25;53548,19;53629,78;1;1
25/05/2015;54377,96;54867,86;53971,6;54609,25;1;2
22/05/2015;55112,05;55223,01;54037,59;54377,29;1;2
21/05/2015;54900,29;55112,05;54526,08;55112,05;1;2
20/05/2015;55497,12;55644,97;54819,8;54901,02;0;2
19/05/2015;56204,23;56211,95;55027,09;55498,82;0;2
18/05/2015;57249,93;57605,86;55926,47;56204,23;0;2
15/05/2015;56655,82;57287,7;56422,19;57248,63;0;2
14/05/2015;56376,28;56920,94;56104,78;56656,57;0;2
13/05/2015;56790,23;56899,73;56199,12;56372,04;0;3
12/05/2015;57193,39;57423,61;56752,57;56792,05;0;4
11/05/2015;57166,46;57489,84;57013,1;57197,1;0;4
08/05/2015;56964,9;57620,54;56595,09;57149,33;0;4
07/05/2015;57103,14;57289,51;56507,22;56921,39;0;5
06/05/2015;58050,31;58574,79;56819,7;57103,14;0;5
05/05/2015;57349,52;58146,74;57096;58051,61;0;4
04/05/2015;56230,03;57519,55;56230,03;57353,98;0;4
30/04/2015;55312,11;56229,38;55079,75;56229,38;0;4
29/04/2015;55808,64;55808,64;55067,39;55325,29;0;4
28/04/2015;55549,05;56017,63;54972,93;55812,03;0;4
27/04/2015;56554,31;56962,2;55515,39;55534,5;0;4
24/04/2015;55687,49;56965,16;55687,49;56594,22;0;3
23/04/2015;54615,89;55781,72;54063,82;55684,85;0;3
22/04/2015;53762,09;54847,67;53762,09;54617,36;0;3
20/04/2015;53965,25;54384,98;53510,41;53761,27;0;3
17/04/2015;54671,54;54671,54;53896;53954,79;0;3
16/04/2015;54918,74;54918,74;54315,74;54674,21;0;3
15/04/2015;54037,28;54960,16;54037,28;54918,74;0;3
14/04/2015;54240,43;54625,38;53773,31;53981,92;0;3
13/04/2015;54213,65;54866,24;54004,28;54239,77;0;2
10/04/2015;53802,66;54413,46;53555,96;54214,11;0;1
09/04/2015;53638,15;54002,39;53292,23;53802,66;0;1
08/04/2015;53731,93;54458,42;53507,77;53661,11;1;1
07/04/2015;53737,99;54002,37;53436,15;53729,16;1;0
06/04/2015;53123,69;54146,32;53122,06;53737,26;1;0
02/04/2015;52321,76;53311,58;52321,76;53123,02;1;0
01/04/2015;51186,27;52613,04;51186,27;52321,76;1;0
31/03/2015;51242,72;51465,78;50612,12;51150,16;1;0
30/03/2015;50099,79;51264,67;50099,79;51243,45;1;0
27/03/2015;50574,93;50574,93;49908,52;50094,66;1;0
26/03/2015;51835,48;51835,48;50528,1;50579,85;1;1
25/03/2015;51507,37;52318,75;51507,37;51858,3;1;1
24/03/2015;51907,94;52222,91;51006,4;51506,07;1;1
23/03/2015;51969,99;52177,88;51515,95;51908,46;1;1
20/03/2015;50964,41;52285,68;50964,41;51966,58;1;1
19/03/2015;51530,22;51547,21;50790,52;50953,53;1;1
18/03/2015;50283,51;51772,78;49787,68;51526,19;1;1
17/03/2015;48849,26;50384,2;48840,99;50285,12;1;1
16/03/2015;48601,62;49205,3;48393,5;48848,21;1;1
13/03/2015;48858,37;48858,37;47904,85;48595,81;1;1
12/03/2015;48907,69;49632,75;48684,32;48880,4;1;1
11/03/2015;48308,69;48936,86;48308,69;48905,58;1;1
10/03/2015;49177,14;49177,14;48292,94;48293,4;0;1
09/03/2015;49978,36;49978,36;48951,61;49181,01;0;1
06/03/2015;50355,37;50400,94;49779,36;49981,19;0;1
05/03/2015;50472,1;50734,01;50114,42;50365,2;0;1
04/03/2015;51303,15;51303,15;50399,11;50468,05;0;1
03/03/2015;51020,81;51432,21;50995,26;51304,1;1;1
02/03/2015;51579,99;51579,99;50774,73;51020,81;1;1
27/02/2015;51760,01;52457,05;51474,36;51583,09;1;1
26/02/2015;51812,18;51922,43;51181,33;51760,54;1;0
25/02/2015;51862,94;51862,94;51050,85;51811,02;1;0
24/02/2015;51288,45;51956,03;51049,05;51874,17;1;0
23/02/2015;51237,7;51689,75;50861,31;51280,64;1;0
20/02/2015;51301,38;51450,3;50711,24;51237,7;1;0
19/02/2015;51280,78;51638,4;50869,51;51294,03;1;0
18/02/2015;50639,31;51867,82;50639,31;51280,36;1;0
13/02/2015;49545,82;50726,24;49475,52;50635,92;1;0
12/02/2015;48240,39;49689,79;48240,39;49532,72;1;0
11/02/2015;48508,21;48762,32;47841;48239,67;1;0
10/02/2015;49359,04;49798,73;48510,28;48510,28;1;0
09/02/2015;48791,92;49522,27;48415,52;49382,58;1;0
06/02/2015;49231,42;49231,42;48209,3;48792,27;1;0
05/02/2015;49299,26;49816,29;49019,74;49233,85;1;0
04/02/2015;48964,93;49718,23;48213,76;49301,05;1;0
03/02/2015;47664,19;48992,88;47664,19;48963,66;1;0
02/02/2015;46933,49;47683,64;46760,19;47650,73;1;0
30/01/2015;47759,19;47759,19;46484,32;46907,68;0;0
29/01/2015;47696,22;47893,92;47006,51;47762,24;0;0
28/01/2015;48589,22;48589,22;47550,17;47694,54;0;0
27/01/2015;48576,55;48864,04;47351,88;48591,23;0;0
26/01/2015;48711,61;48711,61;48004,44;48576,55;0;0
23/01/2015;49432,13;49523,26;48496,12;48775,3;0;0
22/01/2015;49227,04;50281,33;49227,04;49442,62;0;0
21/01/2015;47887,9;49328,56;47887,9;49224,08;0;0
20/01/2015;47758,95;48687,34;47619,06;47876,66;0;0
19/01/2015;49009,03;49009,03;47502,99;47758,01;0;0
16/01/2015;48028,38;49263,77;48028,38;49016,52;0;0
15/01/2015;47647,56;48853,42;47647,56;48026,31;0;0
14/01/2015;48037,63;48280,82;47372,27;47645,87;0;0
13/01/2015;48144,29;48939,41;48041,67;48041,67;0;0
12/01/2015;48839,73;48839,73;47955,85;48139,74;0;0
09/01/2015;49954,7;49954,7;48500,66;48840,25;0;0
08/01/2015;49463,15;50260,72;49017,31;49943,3;0;0
07/01/2015;48006,05;49882,26;48006,05;49462,91;0;0
06/01/2015;47517,14;48061,28;47337,71;48000,92;0;0
05/01/2015;48512,22;48512,22;47263,91;47516,82;0;0
02/01/2015;50004,5;50004,5;48345,26;48512,22;0;0
30/12/2014;50601;50841,24;49992,91;50007,41;0;0
29/12/2014;50145,18;50902,96;50008,01;50593,82;0;0
26/12/2014;50890,81;50973,42;49913,81;50144,63;0;0
23/12/2014;50120,86;50889,81;49814,97;50889,81;0;0
22/12/2014;49650,98;50120,86;49104,55;50120,86;0;0
19/12/2014;48491,95;49657,58;48435,43;49650,98;0;1
18/12/2014;48714,43;49564,55;48295,68;48495,7;0;1
17/12/2014;47008,01;49257,88;47008,01;48713,64;0;1
16/12/2014;47016,18;47594,75;45852,81;47007,51;0;1
15/12/2014;48002,48;48401,15;46409,71;47018,68;0;1
12/12/2014;49861,33;49861,33;47973,27;48001,98;1;1
11/12/2014;49548,58;49946,34;48808,99;49861,81;1;1
10/12/2014;50192,39;50192,39;49297,07;49548,08;1;1
09/12/2014;50250,8;50260,12;49395,62;50193,47;1;1
08/12/2014;51992,89;51992,89;50015,72;50274,07;1;1
05/12/2014;51427,37;52023,97;51163,82;51992,89;1;1
04/12/2014;52320,48;52539,13;51073,96;51426,87;1;1
03/12/2014;51610,92;52470,58;51610,92;52320,48;1;1
02/12/2014;52277,58;52639,71;51471,07;51612,47;1;1
01/12/2014;54719,47;54719,47;52156,49;52276,58;1;1
28/11/2014;54731,41;55436,29;54664,36;54724;1;1
27/11/2014;55099,55;56065,13;54592,74;54721,32;1;1
26/11/2014;55561;56099,79;54977,2;55098,47;1;1
25/11/2014;55410,27;56386,64;55204,32;55560,81;2;1
24/11/2014;56085,98;57359,27;55292,35;55406,91;2;1
21/11/2014;53403,06;56214,05;53403,06;56084,04;2;0
19/11/2014;52061,86;53402,81;52031,54;53402,81;2;0
18/11/2014;51257,05;52122,23;51067,46;52061,86;2;0
17/11/2014;51772,4;52222,64;51047;51256,99;2;0
14/11/2014;51833,71;51899,9;50885,65;51772,4;2;0
13/11/2014;52978,83;53322,89;51846,03;51846,03;1;0
12/11/2014;52473,34;53435,43;52187,22;52978,89;1;0
11/11/2014;52718,22;52718,22;52003,02;52474,27;1;0
10/11/2014;53222,85;53829,63;52716,2;52725,38;1;0
07/11/2014;52637,06;53483;52197,07;53222,85;1;0
06/11/2014;53696,81;53696,81;52417,76;52637,06;1;0
05/11/2014;54383,59;54383,59;53588,79;53698,42;1;0
04/11/2014;53947,21;54383,59;53431,87;54383,59;1;0
03/11/2014;54628,6;54628,6;53053,95;53947,21;1;0
31/10/2014;52338,15;54628,6;52334,81;54628,6;1;0
30/10/2014;51049,32;52574,39;51049,32;52336,83;2;0
29/10/2014;52330,03;52330,03;51049,32;51049,32;3;0
28/10/2014;50503,66;52374,3;50502,95;52330,03;3;0
27/10/2014;51937,39;51937,39;48722,29;50503,66;2;0
24/10/2014;50687,41;53145,51;50595,7;51940,73;2;0
23/10/2014;52409,43;52409,43;50653,54;50713,26;2;0
22/10/2014;52427,12;53229,42;52064,4;52411,03;2;0
21/10/2014;54300,11;54300,11;51922,45;52432,43;3;0
20/10/2014;55720,22;55720,22;54299,88;54302,57;3;0
17/10/2014;54298,33;55948,64;54298,33;55723,79;3;0
16/10/2014;56123,85;56123,85;54132,08;54298,33;3;0
15/10/2014;58012,31;58012,31;54919,04;56135,27;3;0
14/10/2014;57945,6;58856,25;57258,12;58015,46;3;0
13/10/2014;55312,91;58747,38;55312,91;57956,53;3;0
10/10/2014;57266,06;57266,06;55311,59;55311,59;4;0
09/10/2014;57079,24;58246,08;57076,88;57267,53;4;0
08/10/2014;57440,31;58190,86;56198,62;57058,48;4;0
07/10/2014;57124,37;58317,95;57124,37;57436,33;4;0
06/10/2014;54542,32;58897,45;54542,32;57115,9;4;0
03/10/2014;53518,57;54539,55;53367,72;54539,55;4;0
02/10/2014;52858,61;54022,44;52480,48;53518,57;3;0
01/10/2014;54115,21;54115,21;52646,55;52858,43;2;0
30/09/2014;54625,83;54625,83;53536,38;54115,98;2;0
29/09/2014;57210,61;57210,61;54124,13;54625,35;2;0
26/09/2014;55965,21;57488,78;55946,01;57212,38;2;1
25/09/2014;56821,56;56821,56;55875,78;55962,08;2;1
24/09/2014;56538,98;57130,7;55933,81;56824,42;2;2
23/09/2014;56818,11;57332,2;56086,44;56540,5;1;2
22/09/2014;57787,94;57787,94;55974,22;56818,11;1;2
19/09/2014;58355,9;58516,35;57513,84;57788,7;1;2
18/09/2014;59107,69;59266,72;58118,28;58374,48;1;2
17/09/2014;59115,3;60024,6;59095,71;59108,19;1;2
16/09/2014;57948,76;60242,79;57946,15;59114,66;1;2
15/09/2014;56929,91;57948,76;56851,71;57948,76;1;2
12/09/2014;58336,31;58336,31;56666,42;56927,81;0;2
11/09/2014;58202,26;58808,63;58112,43;58337,29;0;2
10/09/2014;58674,6;58674,6;57449,62;58198,66;0;2
09/09/2014;59157,79;59484,88;58306,19;58676,34;0;2
08/09/2014;60708,13;61512,6;59191,34;59192,75;0;2
05/09/2014;60800,26;61029,65;60243,71;60681,98;0;2
04/09/2014;61836,36;61836,36;60739,25;60800,02;0;2
03/09/2014;61899,83;62304,88;61198,91;61837,04;0;2
02/09/2014;61141,5;62231,23;60930,48;61895,98;0;2
01/09/2014;61294,48;62279,27;61141,27;61141,27;0;2
29/08/2014;60291,37;61442,93;60272,51;61288,15;0;1
28/08/2014;60945,24;60980,1;60188,78;60290,87;0;1
27/08/2014;59821,81;61246,67;59821,81;60950,57;0;0
26/08/2014;59735,17;60092,95;59522,4;59821,45;0;0
25/08/2014;58407,85;59742,65;58407,85;59735,17;0;0
22/08/2014;58991,72;58991,72;58164,22;58407,32;0;0
21/08/2014;58878,24;59207,06;58558,19;58992,11;0;0
20/08/2014;58449,92;59010,08;58320,02;58878,24;0;0
19/08/2014;57561,23;58474,93;57370,97;58449,29;0;1
18/08/2014;56968,35;57664,9;56968,35;57560,72;0;1
15/08/2014;55783,18;56965,35;55783,18;56963,65;0;1
14/08/2014;55557,5;55946,54;55436,88;55780,41;0;1
13/08/2014;56454,17;56736,04;55238,61;55581,19;0;1
12/08/2014;56613,17;56811,11;56312,08;56442,34;0;2
11/08/2014;55578,04;56657,15;55578,04;56613,32;0;2
08/08/2014;56186,89;56186,89;55319,36;55572,93;0;2
07/08/2014;56487,18;56922,92;55985,49;56188,05;0;2
06/08/2014;56201,64;56797,17;55695,59;56487,18;0;2
05/08/2014;56621,07;56937,41;56063,55;56202,1;0;2
04/08/2014;55906,45;56620,27;55585,52;56616,33;0;2
01/08/2014;55827,37;56058,64;55266,87;55902,87;0;2
31/07/2014;56877,89;56877,89;55502,21;55829,41;0;2
30/07/2014;57118,67;57439,06;56705,96;56877,97;0;2
29/07/2014;57697,44;58013,45;57082,9;57118,81;0;2
28/07/2014;57823,15;58040,46;57414,51;57695,72;0;2
25/07/2014;57977,56;58069,2;57648,42;57821,08;0;2
24/07/2014;57420,23;58122,03;57357,06;57977,56;0;2
23/07/2014;57982,73;57982,73;57141,89;57419,96;0;2
22/07/2014;57635,77;58138,03;57500,09;57983,32;0;1
21/07/2014;57013,91;57756,1;56864,15;57633,92;0;1
18/07/2014;55638,9;57483,8;55638,9;57012,9;0;2
17/07/2014;55711,6;56190,12;55237,04;55637,51;0;2
16/07/2014;55973,47;56331,99;55573,09;55717,36;0;2
15/07/2014;55742,19;56106,53;55629,07;55973,61;0;1
14/07/2014;54785,97;55896;54785,97;55743,98;0;1
11/07/2014;54592,75;54952,45;54319,78;54785,93;0;1
10/07/2014;53642,99;54599,5;53642,99;54592,75;0;1
08/07/2014;53813,86;53905,12;53459,46;53634,69;0;1
07/07/2014;54041,71;54041,71;53376,06;53801,83;0;1
04/07/2014;53892,85;54086,56;53703,7;54055,9;0;1
03/07/2014;53028,78;53877,08;52759,6;53874,58;0;1
02/07/2014;53170,9;53244,84;52734,67;53028,78;1;1
01/07/2014;53170,46;53697,76;52886,78;53171,49;1;1
30/06/2014;53158,48;53311,04;52709,38;53168,22;1;1
27/06/2014;53506,71;53614,4;52918,65;53157,3;1;1
26/06/2014;53426,69;53790,15;53331,32;53506,75;1;1
25/06/2014;54280,78;54392,68;53362,56;53425,74;1;1
24/06/2014;54194,33;55002,46;54093,89;54280,78;1;1
23/06/2014;54636,62;54724,33;54097,06;54210,05;1;1
20/06/2014;55191,99;55191,99;54540,17;54638,19;1;1
18/06/2014;54300,97;55202,54;54046,42;55202,54;1;0
17/06/2014;54629,83;54638,01;54150,11;54299,95;1;0
16/06/2014;54806,64;54854,81;54474,66;54629,55;1;0
13/06/2014;55102,23;55104,18;54648,67;54806,64;1;0
11/06/2014;54676,49;55283,71;54676,49;55102,44;1;0
10/06/2014;54273,08;54604,34;53959,52;54604,34;1;0
09/06/2014;53128,72;54462,43;53091,17;54273,16;1;0
06/06/2014;51561,8;53174,8;51561,8;53128,66;1;0
05/06/2014;51832,98;52245,35;51469,82;51558,79;1;0
04/06/2014;52032,38;52032,38;51608,67;51832,98;1;1
03/06/2014;51605,83;52032,38;51377,36;52032,38;1;1
02/06/2014;51239,34;51878,79;51239,34;51605,83;0;1
30/05/2014;52233,42;52233,42;51239,34;51239,34;0;1
29/05/2014;52649,31;52889,29;52031,29;52239,34;0;1
28/05/2014;52173,98;52858,31;52009,35;52639,75;0;1
27/05/2014;52931,62;53309,39;52079,19;52173,98;0;1
26/05/2014;52649,77;53044,35;52649,77;52932,91;0;1
23/05/2014;52807,48;52935,97;52403,14;52626,41;0;1
22/05/2014;52205,81;52850,55;52132,77;52806,22;0;1
21/05/2014;52366,43;52875,42;52203,37;52203,37;0;1
20/05/2014;53352,6;53842,56;52312,54;52366,19;0;1
19/05/2014;53975,51;53991,22;53266,63;53353,1;0;1
16/05/2014;53855,54;54382,28;53708,83;53975,76;0;1
15/05/2014;54403,66;54403,66;53565,32;53855,54;0;1
14/05/2014;53913,33;54459,39;53866,76;54412,54;0;1
13/05/2014;54056,45;54242,98;53730,94;53907,46;0;1
12/05/2014;53102,68;54053,22;53102,68;54052,9;0;1
09/05/2014;53422,45;53639,2;53056,62;53100,34;0;1
08/05/2014;54052,63;54249,42;53222,35;53422,37;0;2
07/05/2014;53786,09;54225,85;53498,81;54052,74;0;1
06/05/2014;53446,17;53985,95;53093,52;53779,74;0;2
05/05/2014;52988,81;53505,9;52931,22;53446,17;0;2
02/05/2014;51630,28;53060,11;51628,19;52980,31;0;2
30/04/2014;51837,56;51837,56;51250,61;51626,69;0;2
29/04/2014;51386,17;52415,86;51386,17;51838,61;0;2
28/04/2014;51396,82;51471,48;50776,61;51383,68;0;2
25/04/2014;51817,04;51817,04;51019,33;51399,35;0;2
24/04/2014;51569,69;51963,17;51237,58;51817,45;0;3
23/04/2014;51974,51;51974,51;51399,88;51569,69;0;3
22/04/2014;52112,3;52460,08;51681,9;51976,86;0;3
17/04/2014;51200,69;52338,07;50886,75;52111,85;0;3
16/04/2014;50469,16;51288,03;50469,16;51200,56;0;3
15/04/2014;51593,24;51593,24;49890,16;50454,35;0;3
14/04/2014;51867,15;52110,1;51361,27;51596,55;0;3
11/04/2014;51127,48;51870,75;50517,86;51867,29;0;3
10/04/2014;51185,4;51522;50732,13;51127,48;0;3
09/04/2014;51628,57;51628,57;50652,82;51185,4;0;3
08/04/2014;52173;53393,57;51377,19;51629,07;1;3
07/04/2014;51115,31;52228,69;51115,31;52155,28;1;2
04/04/2014;51428,33;52288,24;51034,4;51081,78;1;2
03/04/2014;51711,81;51990,84;51059,14;51408,21;1;1
02/04/2014;50273,11;51794,21;50200,86;51701,05;1;1
01/04/2014;50412,05;50626,86;49773,62;50270,37;1;1
31/03/2014;49769,69;50417,58;49769,69;50414,92;1;1
28/03/2014;49653,28;50180,53;49606,04;49768,06;1;1
27/03/2014;47964,65;49646,79;47962,03;49646,79;1;1
26/03/2014;48181,86;48725,06;47963,01;47965,61;1;1
25/03/2014;47993,42;48440,7;47949,92;48180,14;1;0
24/03/2014;47381,98;48141,79;47381,98;47993,42;1;0
21/03/2014;47272;47831,73;46720,98;47380,94;1;0
20/03/2014;46565,15;47484,02;46150,51;47278,48;1;0
19/03/2014;46152,99;46803,23;45909,96;46567,23;1;0
18/03/2014;45115,44;46217,33;45074,72;46150,96;1;0
17/03/2014;44978,98;45498,67;44968,66;45117,8;1;0
14/03/2014;45444,32;45561,67;44904,83;44965,66;1;0
13/03/2014;45863,88;46176,34;45250,32;45443,83;1;0
12/03/2014;45686,97;45915,56;45507,87;45861,81;1;0
11/03/2014;45533,2;46049,65;45401,1;45697,62;0;0
10/03/2014;46241,82;46241,82;45203,49;45533,2;0;0
07/03/2014;47093,13;47218,16;46086,17;46244,07;0;0
06/03/2014;46591,9;47400,49;46501,58;47093,13;0;0
05/03/2014;47092,24;47153,51;46472,87;46589;1;0
28/02/2014;47613,49;47813,1;47043,47;47094,4;1;0
27/02/2014;46621,81;47781,38;46621,81;47606,75;2;0
26/02/2014;46717,53;47009,89;46402,96;46599,21;2;0
25/02/2014;47388,11;47388,11;46613,59;46715,91;2;0
24/02/2014;47375,76;47538,55;46991,26;47393,5;2;0
21/02/2014;47289,79;47815,61;47075,28;47380,24;2;0
20/02/2014;47126,94;47600,35;46634,22;47288,61;2;0
19/02/2014;46597,4;47155,22;46133,66;47150,83;2;0
18/02/2014;47575,3;47712,25;46599,76;46599,76;3;0
17/02/2014;48199,79;48297,85;47540,26;47576,33;3;0
14/02/2014;47815,64;48313,77;47756,18;48201,11;3;0
13/02/2014;48211,04;48211,04;47128,98;47812,83;3;0
12/02/2014;48467,19;48669,22;48044,39;48216,89;3;0
11/02/2014;47715,35;48603,74;47588,97;48462,79;3;0
10/02/2014;48070,25;48135,89;47464,56;47710,82;4;0
07/02/2014;47739,46;48253,16;47556,95;48073,6;4;0
06/02/2014;46632,17;48033,74;46632,17;47738,09;4;0
05/02/2014;46964,22;47148,43;46224,19;46624,39;4;0
04/02/2014;46147,52;47131,61;46145,89;46964,22;4;0
03/02/2014;47622,76;47622,76;46109,45;46147,52;3;0
31/01/2014;47233,71;47652,37;46813,69;47638,99;3;0
30/01/2014;47553,8;48034,03;47114,73;47244,26;2;0
29/01/2014;47839,04;47884,07;47153,97;47556,78;2;0
28/01/2014;47749,85;48487,51;47749,85;47840,93;2;0
27/01/2014;47781,54;48146,88;47492,69;47701,05;2;0
24/01/2014;48325,32;48327,15;47493,97;47787,38;2;0
23/01/2014;49293,58;49598,35;48320,64;48320,64;2;0
22/01/2014;48542,99;49487,04;48542,99;49299,66;2;0
21/01/2014;48728,2;49123,53;48440,05;48542,07;1;0
20/01/2014;49180,62;49292,2;48673,05;48708,41;1;0
17/01/2014;49696,28;49868,22;49174,03;49181,86;1;0
16/01/2014;50106,34;50577,38;49628,01;49696,28;1;0
15/01/2014;49714,97;50229,75;49714,97;50105,37;1;0
14/01/2014;49421,07;49833,53;49263,11;49703,1;1;0
13/01/2014;49708,29;50003,23;49308,77;49426,9;0;0
10/01/2014;49321,68;50145,37;49267,26;49696,45;0;0
09/01/2014;50575,78;50575,78;49258,63;49321,68;0;0
08/01/2014;50431,23;50792,61;50423,58;50576,64;0;0
07/01/2014;50981,58;51477,81;50429,14;50430,02;0;0
06/01/2014;50980,15;51002,29;50451,42;50973,62;0;0
03/01/2014;50348,27;50981,09;50268,72;50981,09;0;0
02/01/2014;51522,19;51656,14;50246,3;50341,25;0;0
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
